season,team_id,team_analytics_name,team_name_arr,jersey_number,player_id,player_analytics_name,player_name,player_pos,player_age,player_height,player_weight,player_college,player_headshot,player_url
2023,2,birmingham-stallions,Birmingham Stallions,21,33,bryan-mills,Bryan Mills,CB,23,"6'1""",174,North Carolina Central,https://b.fssta.com/uploads/application/usfl/headshots/33.vresize.140.170.medium.46.png,football/usfl/athletes/33
2023,2,birmingham-stallions,Birmingham Stallions,55,14,jonathan-newsome,Jonathan Newsome,DE,32,"6'4""",256,Ball State,https://b.fssta.com/uploads/application/usfl/headshots/14.vresize.140.170.medium.36.png,football/usfl/athletes/14
2023,2,birmingham-stallions,Birmingham Stallions,47,689,joe-ozougwu,Joe Ozougwu,DE,25,"6'2""",236,Arkansas State,https://b.fssta.com/uploads/application/usfl/headshots/689.vresize.140.170.medium.84.png,football/usfl/athletes/689
2023,2,birmingham-stallions,Birmingham Stallions,59,440,quentin-poling,Quentin Poling,LB,28,"6'1""",235,Ohio,https://b.fssta.com/uploads/application/usfl/headshots/440.vresize.140.170.medium.48.png,football/usfl/athletes/440
2023,2,birmingham-stallions,Birmingham Stallions,9,16,tyree-robinson,Tyree Robinson,S,29,"6'2""",215,Oregon,https://b.fssta.com/uploads/application/usfl/headshots/16.vresize.140.170.medium.37.png,football/usfl/athletes/16
2023,2,birmingham-stallions,Birmingham Stallions,35,593,rashad-smith,Rashad Smith,LB,26,"6'1""",220,Florida Atlantic,https://b.fssta.com/uploads/application/usfl/headshots/593.vresize.140.170.medium.52.png,football/usfl/athletes/593
2023,2,birmingham-stallions,Birmingham Stallions,57,522,elijah-sullivan,Elijah Sullivan,LB,26,"6'0""",225,Kansas State,https://b.fssta.com/uploads/application/usfl/headshots/522.vresize.140.170.medium.94.png,football/usfl/athletes/522
2023,2,birmingham-stallions,Birmingham Stallions,78,369,jordan-thompson,Jordan Thompson,DE,26,"6'2""",292,Northwestern,https://b.fssta.com/uploads/application/usfl/headshots/369.vresize.140.170.medium.5.png,football/usfl/athletes/369
2023,2,birmingham-stallions,Birmingham Stallions,27,287,jojo-tillery,JoJo Tillery,S,25,"6'2""",210,Wofford,https://b.fssta.com/uploads/application/usfl/headshots/287.vresize.140.170.medium.12.png,football/usfl/athletes/287
2023,2,birmingham-stallions,Birmingham Stallions,99,290,dondrea-tillman,Dondrea Tillman,DE,25,"6'3""",270,Indiana (PA),https://b.fssta.com/uploads/application/usfl/headshots/290.vresize.140.170.medium.15.png,football/usfl/athletes/290
2023,2,birmingham-stallions,Birmingham Stallions,33,11,scooby-wright-iii,Scooby Wright III,LB,28,"6'1""",246,Arizona,https://b.fssta.com/uploads/application/usfl/headshots/11.vresize.140.170.medium.34.png,football/usfl/athletes/11
2023,2,birmingham-stallions,Birmingham Stallions,97,35,willie-yarbary,Willie Yarbary,DL,26,"6'3""",295,Wake Forest,https://b.fssta.com/uploads/application/usfl/headshots/35.vresize.140.170.medium.47.png,football/usfl/athletes/35
2023,2,birmingham-stallions,Birmingham Stallions,10,8,brandon-aubrey,Brandon Aubrey,K,28,"6'3""",208,Notre Dame,https://b.fssta.com/uploads/application/usfl/headshots/8.vresize.140.170.medium.32.png,football/usfl/athletes/8
2023,2,birmingham-stallions,Birmingham Stallions,41,387,ryan-langan,Ryan Langan,LS,24,"6'2""",238,Georgia Southern,https://b.fssta.com/uploads/application/usfl/headshots/387.vresize.140.170.medium.66.png,football/usfl/athletes/387
2023,2,birmingham-stallions,Birmingham Stallions,15,18,colby-wadman,Colby Wadman,P,28,"6'1""",185,UC Davis,https://b.fssta.com/uploads/application/usfl/headshots/18.vresize.140.170.medium.37.png,football/usfl/athletes/18
2023,4,philadelphia-stars,Philadelphia Stars,84,535,samuel-akem,Samuel Akem,WR,25,"6'3""",205,Montana,https://b.fssta.com/uploads/application/usfl/headshots/535.vresize.140.170.medium.1.png,football/usfl/athletes/535
2023,4,philadelphia-stars,Philadelphia Stars,65,58,sean-brown,Sean Brown,C,30,"6'3""",320,Mississippi Valley State,https://b.fssta.com/uploads/application/usfl/headshots/58.vresize.140.170.medium.12.png,football/usfl/athletes/58
2023,4,philadelphia-stars,Philadelphia Stars,73,57,jacob-burton,Jacob Burton,OL,25,"6'6""",312,Baylor,https://b.fssta.com/uploads/application/usfl/headshots/57.vresize.140.170.medium.11.png,football/usfl/athletes/57
2023,4,philadelphia-stars,Philadelphia Stars,5,40,matt-colburn-ii,Matt Colburn II,RB,25,"5'10""",201,Wake Forest,https://b.fssta.com/uploads/application/usfl/headshots/40.vresize.140.170.medium.50.png,football/usfl/athletes/40
2023,4,philadelphia-stars,Philadelphia Stars,1,705,corey-coleman,Corey Coleman,WR,28,"5'11""",193,Baylor,https://b.fssta.com/uploads/application/usfl/headshots/705.vresize.140.170.medium.49.png,football/usfl/athletes/705
2023,4,philadelphia-stars,Philadelphia Stars,10,65,case-cookus,Case Cookus,QB,27,"6'4""",205,Northern Arizona,https://b.fssta.com/uploads/application/usfl/headshots/65.vresize.140.170.medium.15.png,football/usfl/athletes/65
2023,4,philadelphia-stars,Philadelphia Stars,19,476,kj-costello,K.J. Costello,QB,25,"6'5""",225,Mississippi State,https://b.fssta.com/uploads/application/fs-app/default-headshot.vresize.140.170.medium.0.png,football/usfl/athletes/476
2023,4,philadelphia-stars,Philadelphia Stars,89,662,lawrence-dalla-betta,Larry Dalla Betta,TE,24,"6'4""",235,West Florida,https://b.fssta.com/uploads/application/usfl/headshots/662.vresize.140.170.medium.13.png,football/usfl/athletes/662
2023,4,philadelphia-stars,Philadelphia Stars,79,848,tony-garcia,Antonio Garcia,T,29,"6'7""",305,Troy,https://b.fssta.com/uploads/application/fs-app/default-headshot.vresize.140.170.medium.0.png,football/usfl/athletes/848
2023,4,philadelphia-stars,Philadelphia Stars,70,804,shamarious-gilmore,Shamarious Gilmore,G,24,"6'3""",295,Georgia State,https://b.fssta.com/uploads/application/usfl/headshots/804.vresize.140.170.medium.66.png,football/usfl/athletes/804
2023,4,philadelphia-stars,Philadelphia Stars,7,37,devin-gray,Devin Gray,WR,27,"6'0""",192,Cincinnati,https://b.fssta.com/uploads/application/usfl/headshots/37.vresize.140.170.medium.49.png,football/usfl/athletes/37
2023,4,philadelphia-stars,Philadelphia Stars,78,864,drew-himmelman,Drew Himmelman,OL,26,"6'9""",316,Illinois State,https://b.fssta.com/uploads/application/fs-app/default-headshot.vresize.140.170.medium.0.png,football/usfl/athletes/864
2023,4,philadelphia-stars,Philadelphia Stars,6,49,darnell-holland,Darnell Holland,RB,26,"5'10""",200,Kennesaw State,https://b.fssta.com/uploads/application/usfl/headshots/49.vresize.140.170.medium.5.png,football/usfl/athletes/49
2023,4,philadelphia-stars,Philadelphia Stars,11,60,bug-howard,Bug Howard,TE,28,"6'5""",240,North Carolina,https://b.fssta.com/uploads/application/usfl/headshots/60.vresize.140.170.medium.6.png,football/usfl/athletes/60
2023,4,philadelphia-stars,Philadelphia Stars,85,657,ryan-izzo,Ryan Izzo,TE,27,"6'5""",255,Florida State,https://b.fssta.com/uploads/application/usfl/headshots/657.vresize.140.170.medium.8.png,football/usfl/athletes/657
2023,4,philadelphia-stars,Philadelphia Stars,78,295,jahair-jones,Jahair Jones,OL,26,"6'4""",311,Miami (FL),https://b.fssta.com/uploads/application/usfl/headshots/295.vresize.140.170.medium.58.png,football/usfl/athletes/295
2023,4,philadelphia-stars,Philadelphia Stars,72,859,khalil-keith,Khalil Keith,G,-,"6'5""",314,Baylor,https://b.fssta.com/uploads/application/fs-app/default-headshot.vresize.140.170.medium.0.png,football/usfl/athletes/859
2023,4,philadelphia-stars,Philadelphia Stars,19,421,vad-lee,Vad Lee,QB,30,"6'2""",213,James Madison,https://b.fssta.com/uploads/application/usfl/headshots/421.vresize.140.170.medium.38.png,football/usfl/athletes/421
2023,4,philadelphia-stars,Philadelphia Stars,14,62,diondre-overton,Diondre Overton,WR,25,"6'5""",210,Clemson,https://b.fssta.com/uploads/application/usfl/headshots/62.vresize.140.170.medium.14.png,football/usfl/athletes/62
2023,4,philadelphia-stars,Philadelphia Stars,64,482,cj-perez,C.J. Perez,C,28,"6'1""",293,Temple,https://b.fssta.com/uploads/application/usfl/headshots/482.vresize.140.170.medium.18.png,football/usfl/athletes/482
2023,4,philadelphia-stars,Philadelphia Stars,12,297,chris-rowland,Chris Rowland,WR,25,"5'8""",179,Tennessee State,https://b.fssta.com/uploads/application/usfl/headshots/297.vresize.140.170.medium.18.png,football/usfl/athletes/297
2023,4,philadelphia-stars,Philadelphia Stars,60,594,airon-servais,Airon Servais,T,25,"6'6""",300,Syracuse,https://b.fssta.com/uploads/application/usfl/headshots/594.vresize.140.170.medium.53.png,football/usfl/athletes/594
2023,4,philadelphia-stars,Philadelphia Stars,2,50,jordan-suell,Jordan Suell,WR,25,"6'6""",205,Southern Oregon,https://b.fssta.com/uploads/application/usfl/headshots/50.vresize.140.170.medium.6.png,football/usfl/athletes/50
2023,4,philadelphia-stars,Philadelphia Stars,61,611,tristen-taylor,Tristen Taylor,T,26,"6'6""",330,Eastern Washington,https://b.fssta.com/uploads/application/usfl/headshots/611.vresize.140.170.medium.19.png,football/usfl/athletes/611
2023,4,philadelphia-stars,Philadelphia Stars,13,619,kevin-thomson,Kevin Thomson,QB,27,"6'1""",220,Washington,https://b.fssta.com/uploads/application/usfl/headshots/619.vresize.140.170.medium.26.png,football/usfl/athletes/619
2023,4,philadelphia-stars,Philadelphia Stars,88,370,pro-wells,Pro Wells,TE,24,"6'3""",249,TCU,https://b.fssta.com/uploads/application/usfl/headshots/370.vresize.140.170.medium.6.png,football/usfl/athletes/370
2023,4,philadelphia-stars,Philadelphia Stars,17,626,keric-wheatfall,Keric Wheatfall,WR,24,"6'2""",194,Fresno State,https://b.fssta.com/uploads/application/usfl/headshots/626.vresize.140.170.medium.30.png,football/usfl/athletes/626
2023,4,philadelphia-stars,Philadelphia Stars,27,498,dexter-williams,Dexter Williams,RB,26,"5'11""",212,Notre Dame,https://b.fssta.com/uploads/application/usfl/headshots/498.vresize.140.170.medium.28.png,football/usfl/athletes/498
2023,4,philadelphia-stars,Philadelphia Stars,9,793,terry-wright,Terry Wright,WR,26,"5'10""",177,Purdue,https://b.fssta.com/uploads/application/usfl/headshots/793.vresize.140.170.medium.56.png,football/usfl/athletes/793
2023,4,philadelphia-stars,Philadelphia Stars,50,670,joey-alfieri,Joey Alfieri,LB,27,"6'3""",239,Stanford,https://b.fssta.com/uploads/application/usfl/headshots/670.vresize.140.170.medium.69.png,football/usfl/athletes/670
2023,4,philadelphia-stars,Philadelphia Stars,49,856,bj-bello,B.J. Bello,LB,28,"6'3""",229,Illinois State,https://b.fssta.com/uploads/application/fs-app/default-headshot.vresize.140.170.medium.0.png,football/usfl/athletes/856
2023,4,philadelphia-stars,Philadelphia Stars,21,53,cody-brown,Cody Brown,S,29,"6'0""",201,Arkansas State,https://b.fssta.com/uploads/application/usfl/headshots/53.vresize.140.170.medium.56.png,football/usfl/athletes/53
2023,4,philadelphia-stars,Philadelphia Stars,59,479,keyshon-camp,Keyshon Camp,DT,25,"6'2""",283,Pittsburgh,https://b.fssta.com/uploads/application/usfl/headshots/479.vresize.140.170.medium.17.png,football/usfl/athletes/479
2023,4,philadelphia-stars,Philadelphia Stars,92,615,tyler-clark,Tyler Clark,DT,24,"6'4""",300,Georgia,https://b.fssta.com/uploads/application/usfl/headshots/615.vresize.140.170.medium.22.png,football/usfl/athletes/615
2023,4,philadelphia-stars,Philadelphia Stars,22,42,tevon-coney,Te'Von Coney,LB,25,"6'1""",230,Notre Dame,https://b.fssta.com/uploads/application/usfl/headshots/42.vresize.140.170.medium.51.png,football/usfl/athletes/42
2023,4,philadelphia-stars,Philadelphia Stars,29,301,amani-dennis,Amani Dennis,CB,26,"5'11""",180,Carthage,https://b.fssta.com/uploads/application/usfl/headshots/301.vresize.140.170.medium.21.png,football/usfl/athletes/301
2023,4,philadelphia-stars,Philadelphia Stars,40,845,joel-dublanko,Joel Dublanko,LB,25,"6'3""",240,Cincinnati,https://b.fssta.com/uploads/application/fs-app/default-headshot.vresize.140.170.medium.0.png,football/usfl/athletes/845
2023,4,philadelphia-stars,Philadelphia Stars,98,799,ali-fayad,Ali Fayad,DE,24,"6'2""",250,Western Michigan,https://b.fssta.com/uploads/application/usfl/headshots/799.vresize.140.170.medium.62.png,football/usfl/athletes/799
2023,4,philadelphia-stars,Philadelphia Stars,52,663,jordan-genmark-heath,Jordan Genmark Heath,LB,25,"6'1""",225,Notre Dame,https://b.fssta.com/uploads/application/usfl/headshots/663.vresize.140.170.medium.14.png,football/usfl/athletes/663
2023,4,philadelphia-stars,Philadelphia Stars,44,687,darius-hodge,Darius Hodge,LB,24,"6'1""",245,Marshall,https://b.fssta.com/uploads/application/fs-app/default-headshot.vresize.140.170.medium.0.png,football/usfl/athletes/687
2023,4,philadelphia-stars,Philadelphia Stars,95,437,ralph-holley,Ralph Holley,DT,24,"6'1""",285,Western Michigan,https://b.fssta.com/uploads/application/usfl/headshots/437.vresize.140.170.medium.46.png,football/usfl/athletes/437
2023,4,philadelphia-stars,Philadelphia Stars,90,392,cedrick-lattimore,Cedrick Lattimore,DT,25,"6'3""",295,Iowa,https://b.fssta.com/uploads/application/usfl/headshots/392.vresize.140.170.medium.71.png,football/usfl/athletes/392
2023,4,philadelphia-stars,Philadelphia Stars,18,487,joshua-moon,Joshua Moon,S,26,"6'0""",200,Georgia Southern,https://b.fssta.com/uploads/application/usfl/headshots/487.vresize.140.170.medium.22.png,football/usfl/athletes/487
2023,4,philadelphia-stars,Philadelphia Stars,30,64,jordan-moore,Jordan Moore,LB,29,"6'3""",225,UTSA,https://b.fssta.com/uploads/application/usfl/headshots/64.vresize.140.170.medium.61.png,football/usfl/athletes/64
2023,4,philadelphia-stars,Philadelphia Stars,97,52,chris-nelson,Chris Nelson,DT,28,"6'3""",310,Texas,https://b.fssta.com/uploads/application/usfl/headshots/52.vresize.140.170.medium.7.png,football/usfl/athletes/52
2023,4,philadelphia-stars,Philadelphia Stars,51,850,labryan-ray,LaBryan Ray,DT,25,"6'4""",290,Alabama,https://b.fssta.com/uploads/application/fs-app/default-headshot.vresize.140.170.medium.0.png,football/usfl/athletes/850
2023,4,philadelphia-stars,Philadelphia Stars,58,300,adam-rodriguez,Adam Rodriguez,DE,25,"6'2""",245,Weber State,https://b.fssta.com/uploads/application/usfl/headshots/300.vresize.140.170.medium.20.png,football/usfl/athletes/300
2023,4,philadelphia-stars,Philadelphia Stars,3,605,stanford-samuels-iii,Stanford Samuels III,CB,24,"6'1""",187,Florida State,https://b.fssta.com/uploads/application/usfl/headshots/605.vresize.140.170.medium.62.png,football/usfl/athletes/605
2023,4,philadelphia-stars,Philadelphia Stars,94,614,jordon-scott,Jordon Scott,DT,24,"6'1""",311,Oregon,https://b.fssta.com/uploads/application/usfl/headshots/614.vresize.140.170.medium.21.png,football/usfl/athletes/614
2023,4,philadelphia-stars,Philadelphia Stars,55,299,gabriel-sewell-jr,Gabriel Sewell Jr.,LB,26,"6'0""",245,Nevada,https://b.fssta.com/uploads/application/usfl/headshots/299.vresize.140.170.medium.19.png,football/usfl/athletes/299
2023,4,philadelphia-stars,Philadelphia Stars,8,70,channing-stribling,Channing Stribling,CB,28,"6'2""",175,Michigan,https://b.fssta.com/uploads/application/usfl/headshots/70.vresize.140.170.medium.17.png,football/usfl/athletes/70
2023,4,philadelphia-stars,Philadelphia Stars,99,797,carson-taylor,Carson Taylor,DE,25,"6'4""",251,Northern Arizona,https://b.fssta.com/uploads/application/usfl/headshots/797.vresize.140.170.medium.60.png,football/usfl/athletes/797
2023,4,philadelphia-stars,Philadelphia Stars,33,612,devin-taylor,Devin Taylor,DB,25,"6'1""",200,Bowling Green,https://b.fssta.com/uploads/application/usfl/headshots/612.vresize.140.170.medium.20.png,football/usfl/athletes/612
2023,4,philadelphia-stars,Philadelphia Stars,4,59,ladarius-wiley,LaDarius Wiley,S,26,"6'1""",210,Vanderbilt,https://b.fssta.com/uploads/application/usfl/headshots/59.vresize.140.170.medium.13.png,football/usfl/athletes/59
2023,4,philadelphia-stars,Philadelphia Stars,23,55,mazzi-wilkins,Mazzi Wilkins,CB,27,"6'0""",191,South Florida,https://b.fssta.com/uploads/application/usfl/headshots/55.vresize.140.170.medium.9.png,football/usfl/athletes/55
2023,4,philadelphia-stars,Philadelphia Stars,39,551,denzel-williams,Denzel Williams,DB,25,"5'10""",190,Villanova,https://b.fssta.com/uploads/application/usfl/headshots/551.vresize.140.170.medium.67.png,football/usfl/athletes/551
2023,4,philadelphia-stars,Philadelphia Stars,20,291,evan-worthington,Evan Worthington,S,27,"6'2""",215,Colorado,https://b.fssta.com/uploads/application/usfl/headshots/291.vresize.140.170.medium.16.png,football/usfl/athletes/291
2023,4,philadelphia-stars,Philadelphia Stars,15,422,luis-aguilar,Luis Aguilar,P,25,"6'3""",200,Northern Arizona,https://b.fssta.com/uploads/application/usfl/headshots/422.vresize.140.170.medium.39.png,football/usfl/athletes/422
2023,4,philadelphia-stars,Philadelphia Stars,11,862,lirim-hajrullahu,Lirim Hajrullahu,K,33,"5'11""",215,Western Ontario,https://b.fssta.com/uploads/application/fs-app/default-headshot.vresize.140.170.medium.0.png,football/usfl/athletes/862
2023,4,philadelphia-stars,Philadelphia Stars,69,43,ryan-navarro,Ryan Navarro,LS,28,"6'2""",223,Oregon State,https://b.fssta.com/uploads/application/usfl/headshots/43.vresize.140.170.medium.4.png,football/usfl/athletes/43
2023,6,houston-gamblers,Houston Gamblers,0,103,julian-allen,Julian Allen,TE,28,"6'3""",248,Southern Miss,https://b.fssta.com/uploads/application/usfl/headshots/103.vresize.140.170.medium.55.png,football/usfl/athletes/103
2023,6,houston-gamblers,Houston Gamblers,11,84,kenji-bahar,Kenji Bahar,QB,25,"6'3""",200,Monmouth,https://b.fssta.com/uploads/application/usfl/headshots/84.vresize.140.170.medium.22.png,football/usfl/athletes/84
