season,game_id,game_date,team,team_nickname,loc,opponent,opponent_nickname,analytics_id,player_id,player_image,player_name,COMP,ATT,COMP%,PASS_YDS,PASS_TD,PASS_INT,NFL_QBR,YPA,YPC,RUSH,RUSH_YDS,RUSH_AVG,RUSH_TD,RUSH_LONG,REC_TARGETS,REC,REC_YDS,REC_AVG,REC_TD,REC_LONG,CATCH%,YDS/TARGET,FUMBLES,FUMBLES_LOST,FF,FR,TOTAL,SOLO,AST,TFL,SACKS,INT,PD,DEF_TD,FG_LONG,FGM,FGA,XPM,XPA,FG%,XP%,PUNTS,GROSS_PUNT_YDS,GROSS_PUNT AVG,NET_PUNT_YDS,NET_PUNT_AVG,PUNT_TB,PUNTS_IN_20,PUNTS_BLK,PUNT_LONG,PR,PR_YDS,PR_AVG,PR_TD,PR_LONG,KR,KR_YDS,KR_AVG,KR_TD,KR_LONG
2022,1,2022-04-16,,,,,,nate-holley,289,https://b.fssta.com/uploads/application/usfl/headshots/289.vresize.140.170.medium.1.png,Nate Holley,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,2022-04-16,,,,,,dondrea-tillman,290,https://b.fssta.com/uploads/application/usfl/headshots/290.vresize.140.170.medium.1.png,Dondrea Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,2.0,0.0,0.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,2022-04-16,,,,,,jmar-smith,3,https://b.fssta.com/uploads/application/usfl/headshots/3.vresize.140.170.medium.1.png,J'Mar Smith,11.0,21.0,52.38095238095239,156.0,1.0,0.0,92.6,7.428571428571429,14.181818181818182,3.0,13.0,4.333333333333333,1.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,2022-04-16,,,,,,demarquis-gates,32,https://b.fssta.com/uploads/application/usfl/headshots/32.vresize.140.170.medium.1.png,Demarquis Gates,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,7.0,3.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,2022-04-16,,,,,,bryan-mills,33,https://b.fssta.com/uploads/application/usfl/headshots/33.vresize.140.170.medium.1.png,Bryan Mills,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,2022-04-16,,,,,,darius-victor,337,https://b.fssta.com/uploads/application/usfl/headshots/337.vresize.140.170.medium.1.png,Darius Victor,,,,,,,,,,15.0,66.0,4.4,0.0,21.0,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,2022-04-16,,,,,,mike-bell,338,https://b.fssta.com/uploads/application/usfl/headshots/338.vresize.140.170.medium.1.png,Mike Bell Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,2022-04-16,,,,,,alonzo-moore,339,https://b.fssta.com/uploads/application/usfl/headshots/339.vresize.140.170.medium.1.png,Alonzo Moore,,,,,,,,,,1.0,-2.0,-2.0,0.0,-2.0,3.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,2022-04-16,,,,,,brock-miller,341,https://b.fssta.com/uploads/application/usfl/headshots/341.vresize.140.170.medium.1.png,Brock Miller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,164.0,,,,0.0,1.0,0.0,55.0,,,,,,,,,,
2022,1,2022-04-16,,,,,,christian-tutt,343,https://b.fssta.com/uploads/application/usfl/headshots/343.vresize.140.170.medium.1.png,Christian Tutt,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,2022-04-16,,,,,,tyshun-render,345,https://b.fssta.com/uploads/application/usfl/headshots/345.vresize.140.170.medium.1.png,Tyshun Render,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,2022-04-16,,,,,,willie-yarbary,35,https://b.fssta.com/uploads/application/usfl/headshots/35.vresize.140.170.medium.1.png,Willie Yarbary,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,2022-04-16,,,,,,jordan-thompson,369,https://b.fssta.com/uploads/application/usfl/headshots/369.vresize.140.170.medium.1.png,Jordan Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,2.0,5.0,0.0,0.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,2022-04-16,,,,,,deyon-sizer,371,https://b.fssta.com/uploads/application/usfl/headshots/371.vresize.140.170.medium.1.png,Deyon Sizer,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,2022-04-16,,,,,,woody-brandom,384,https://b.fssta.com/uploads/application/usfl/headshots/384.vresize.140.170.medium.1.png,Woody Brandom,,,,,,,,,,,,,,,2.0,1.0,9.0,9.0,0.0,9.0,50.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,2022-04-16,,,,,,luis-perez,385,https://b.fssta.com/uploads/application/usfl/headshots/385.vresize.140.170.medium.1.png,Luis Perez,13.0,18.0,72.22222222222221,143.0,2.0,0.0,132.4,7.944444444444445,11.0,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,2022-04-16,,,,,,terrill-hanks,4,https://b.fssta.com/uploads/application/usfl/headshots/4.vresize.140.170.medium.1.png,Terrill Hanks,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,2022-04-16,,,,,,chauncy-haney,6,https://b.fssta.com/uploads/application/usfl/headshots/6.vresize.140.170.medium.1.png,Chauncy Haney,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,2022-04-16,,,,,,brandon-aubrey,8,https://b.fssta.com/uploads/application/usfl/headshots/8.vresize.140.170.medium.1.png,Brandon Aubrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4.0,4.0,,1.0,,,,,,,,,,,,,,,,,,,
2022,2,2022-04-17,,,,,,brandon-barnes,100,https://b.fssta.com/uploads/application/usfl/headshots/100.vresize.140.170.medium.1.png,Brandon Barnes,,,,,,,,,,,,,,,3.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,2022-04-17,,,,,,jamar-summers,101,https://b.fssta.com/uploads/application/usfl/headshots/101.vresize.140.170.medium.1.png,Jamar Summers,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,2022-04-17,,,,,,brandon-hitner,102,https://b.fssta.com/uploads/application/usfl/headshots/102.vresize.140.170.medium.1.png,Brandon Hitner,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,2022-04-17,,,,,,jojo-ward,104,https://b.fssta.com/uploads/application/usfl/headshots/104.vresize.140.170.medium.1.png,Jojo Ward,,,,,,,,,,,,,,,9.0,7.0,48.0,6.857142857142857,0.0,10.0,77.77777777777779,6.857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,2022-04-17,,,,,,donald-payne,105,https://b.fssta.com/uploads/application/usfl/headshots/105.vresize.140.170.medium.1.png,Donald Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,13.0,5.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,2022-04-17,,,,,,lamichael-pettway,142,https://b.fssta.com/uploads/application/usfl/headshots/142.vresize.140.170.medium.1.png,La'Michael Pettway,,,,,,,,,,,,,,,1.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,2022-04-17,,,,,,kieron-williams,143,https://b.fssta.com/uploads/application/usfl/headshots/143.vresize.140.170.medium.1.png,Kieron Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,2022-04-17,,,,,,tino-ellis,144,https://b.fssta.com/uploads/application/usfl/headshots/144.vresize.140.170.medium.1.png,Tino Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,2022-04-17,,,,,,shea-patterson,145,https://b.fssta.com/uploads/application/usfl/headshots/145.vresize.140.170.medium.1.png,Shea Patterson,17.0,25.0,68.0,192.0,1.0,0.0,104.1,7.68,11.294117647058824,8.0,31.0,3.875,0.0,11.0,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,2022-04-17,,,,,,sean-pollard,146,https://b.fssta.com/uploads/application/usfl/headshots/146.vresize.140.170.medium.1.png,Sean Pollard,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,,,,,,,,,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,2022-04-17,,,,,,stevie-scott-iii,148,https://b.fssta.com/uploads/application/usfl/headshots/148.vresize.140.170.medium.1.png,Stevie Scott Iii,,,,,,,,,,18.0,72.0,4.0,1.0,13.0,1.0,1.0,5.0,5.0,0.0,5.0,100.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,2022-04-17,,,,,,jameson-houston,153,https://b.fssta.com/uploads/application/usfl/headshots/153.vresize.140.170.medium.1.png,Jameson Houston,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,2022-04-17,,,,,,tj-carter,154,https://b.fssta.com/uploads/application/usfl/headshots/154.vresize.140.170.medium.1.png,T.J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,2022-04-17,,,,,,cavon-walker,158,https://b.fssta.com/uploads/application/usfl/headshots/158.vresize.140.170.medium.1.png,Cavon Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,2022-04-17,,,,,,orion-stewart,159,https://b.fssta.com/uploads/application/usfl/headshots/159.vresize.140.170.medium.1.png,Orion Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,2022-04-17,,,,,,kyshonn-tyson,160,https://b.fssta.com/uploads/application/usfl/headshots/160.vresize.140.170.medium.1.png,Kyshonn Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,2022-04-17,,,,,,paxton-lynch,161,https://b.fssta.com/uploads/application/usfl/headshots/161.vresize.140.170.medium.1.png,Paxton Lynch,2.0,5.0,40.0,1.0,0.0,1.0,8.3,0.2,0.5,3.0,14.0,4.666666666666667,0.0,6.0,,,,,,,,,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,2022-04-17,,,,,,joey-magnifico,162,https://b.fssta.com/uploads/application/usfl/headshots/162.vresize.140.170.medium.1.png,Joey Magnifico,,,,,,,,,,,,,,,2.0,1.0,-3.0,-3.0,0.0,-3.0,50.0,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,2022-04-17,,,,,,chase-demoor,163,https://b.fssta.com/uploads/application/usfl/headshots/163.vresize.140.170.medium.1.png,Chase Demoor,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,2022-04-17,,,,,,adewale-adeoye,164,https://b.fssta.com/uploads/application/usfl/headshots/164.vresize.140.170.medium.1.png,Adewale Adeoye,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,2022-04-17,,,,,,michael-carrizosa,165,https://b.fssta.com/uploads/application/usfl/headshots/165.vresize.140.170.medium.1.png,Michael Carrizosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,,3.0,107.0,,,,0.0,2.0,0.0,39.0,,,,,,,,,,
2022,2,2022-04-17,,,,,,frank-ginda,166,https://b.fssta.com/uploads/application/usfl/headshots/166.vresize.140.170.medium.1.png,Frank Ginda,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,4.0,7.0,1.0,0.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
