season,team_id,team_analytics_name,team_name_arr,jersey_number,player_id,player_analytics_name,player_name,player_pos,player_age,player_height,player_weight,player_college,player_headshot,player_url
2023,6,houston-gamblers,Houston Gamblers,88,881,emmanuel-butler,Emmanuel Butler,RB,29,"6'3""",221,Northern Arizona,https://b.fssta.com/uploads/application/fs-app/default-headshot.vresize.140.170.medium.0.png,football/usfl/athletes/881
2023,6,houston-gamblers,Houston Gamblers,81,545,keke-chism,Keke Chism,WR,27,"6'5""",214,Missouri,https://b.fssta.com/uploads/application/usfl/headshots/545.vresize.140.170.medium.1.png,football/usfl/athletes/545
2023,6,houston-gamblers,Houston Gamblers,-,948,gene-coleman-ii,Gene Coleman II,WR,-,"5'11""",195,Delaware,https://b.fssta.com/uploads/application/fs-app/default-headshot.vresize.140.170.medium.0.png,football/usfl/athletes/948
2023,6,houston-gamblers,Houston Gamblers,6,391,montell-cozart,Montell Cozart,QB,30,"6'2""",205,Boise State,https://b.fssta.com/uploads/application/usfl/headshots/391.vresize.140.170.medium.1.png,football/usfl/athletes/391
2023,6,houston-gamblers,Houston Gamblers,-,942,tiyon-evans,Tiyon Evans,RB,-,"5'11""",210,Louisville,https://b.fssta.com/uploads/application/fs-app/default-headshot.vresize.140.170.medium.0.png,football/usfl/athletes/942
2023,6,houston-gamblers,Houston Gamblers,-,85,avery-gennesy,Avery Gennesy,OL,32,"6'4""",321,Texas A&M,https://b.fssta.com/uploads/application/usfl/headshots/85.vresize.140.170.medium.1.png,football/usfl/athletes/85
2023,6,houston-gamblers,Houston Gamblers,-,939,jarrett-guarantano,Jarrett Guarantano,QB,28,"6'4""",220,Washington State,https://b.fssta.com/uploads/application/fs-app/default-headshot.vresize.140.170.medium.0.png,football/usfl/athletes/939
2023,6,houston-gamblers,Houston Gamblers,17,597,justin-hall,Justin Hall,WR,27,"5'8""",189,Ball State,https://b.fssta.com/uploads/application/usfl/headshots/597.vresize.140.170.medium.1.png,football/usfl/athletes/597
2023,6,houston-gamblers,Houston Gamblers,4,842,shermari-jones,Shermari Jones,RB,25,"6'1""",220,Coastal Carolina,https://b.fssta.com/uploads/application/fs-app/default-headshot.vresize.140.170.medium.0.png,football/usfl/athletes/842
2023,6,houston-gamblers,Houston Gamblers,65,819,jair-joseph,Jair Joseph,G,29,"6'3""",308,Nicholls State,https://b.fssta.com/uploads/application/usfl/headshots/819.vresize.140.170.medium.1.png,football/usfl/athletes/819
2023,6,houston-gamblers,Houston Gamblers,24,490,benny-lemay,Benny LeMay,RB,28,"5'9""",215,Charlotte,https://b.fssta.com/uploads/application/usfl/headshots/490.vresize.140.170.medium.1.png,football/usfl/athletes/490
2023,6,houston-gamblers,Houston Gamblers,29,643,tj-pledger,T.J. Pledger,RB,26,"5'8""",196,Utah,https://b.fssta.com/uploads/application/usfl/headshots/643.vresize.140.170.medium.1.png,football/usfl/athletes/643
2023,6,houston-gamblers,Houston Gamblers,86,823,rodell-rahmaan,Rodell Rahmaan,TE,27,"6'3""",230,Tennessee State,https://b.fssta.com/uploads/application/usfl/headshots/823.vresize.140.170.medium.1.png,football/usfl/athletes/823
2023,6,houston-gamblers,Houston Gamblers,1,71,anthony-ratliff-williams,Anthony Ratliff-Williams,WR,29,"6'1""",200,North Carolina,https://b.fssta.com/uploads/application/usfl/headshots/71.vresize.140.170.medium.1.png,football/usfl/athletes/71
2023,6,houston-gamblers,Houston Gamblers,-,936,justin-redd,Justin Redd,T,-,"6'4""",328,East Carolina,https://b.fssta.com/uploads/application/fs-app/default-headshot.vresize.140.170.medium.0.png,football/usfl/athletes/936
2023,6,houston-gamblers,Houston Gamblers,9,307,teo-redding,Teo Redding,WR,31,"6'1""",176,Bowling Green,https://b.fssta.com/uploads/application/usfl/headshots/307.vresize.140.170.medium.1.png,football/usfl/athletes/307
2023,6,houston-gamblers,Houston Gamblers,-,893,jakari-robinson,Jakari Robinson,G,-,"6'1""",311,Bowling Green,https://b.fssta.com/uploads/application/fs-app/default-headshot.vresize.140.170.medium.0.png,football/usfl/athletes/893
2023,6,houston-gamblers,Houston Gamblers,51,577,naty-rodgers,Na'Ty Rodgers,T,31,"6'5""",305,Houston,https://b.fssta.com/uploads/application/usfl/headshots/577.vresize.140.170.medium.1.png,football/usfl/athletes/577
2023,6,houston-gamblers,Houston Gamblers,42,525,clint-sigg-jr,Clint Sigg Jr.,TE,29,"6'4""",242,Lindenwood,https://b.fssta.com/uploads/application/usfl/headshots/525.vresize.140.170.medium.1.png,football/usfl/athletes/525
2023,6,houston-gamblers,Houston Gamblers,7,95,mark-thompson,Mark Thompson,RB,31,"6'2""",235,Florida,https://b.fssta.com/uploads/application/usfl/headshots/95.vresize.140.170.medium.1.png,football/usfl/athletes/95
2023,6,houston-gamblers,Houston Gamblers,92,304,josh-avery,Josh Avery,DT,30,"6'4""",320,Southeast Missouri State,https://b.fssta.com/uploads/application/usfl/headshots/304.vresize.140.170.medium.1.png,football/usfl/athletes/304
2023,6,houston-gamblers,Houston Gamblers,15,609,ronheen-bingham,Ronheen Bingham,LB,30,"6'2""",242,Arkansas State,https://b.fssta.com/uploads/application/usfl/headshots/609.vresize.140.170.medium.1.png,football/usfl/athletes/609
2023,6,houston-gamblers,Houston Gamblers,45,701,tim-bonner,Tim Bonner,DE,30,"6'5""",250,Florida Atlantic,https://b.fssta.com/uploads/application/usfl/headshots/701.vresize.140.170.medium.1.png,football/usfl/athletes/701
2023,6,houston-gamblers,Houston Gamblers,-,902,richard-bowens-iii,Richard Bowens III,CB,27,"6'1""",193,Saginaw Valley State,https://b.fssta.com/uploads/application/fs-app/default-headshot.vresize.140.170.medium.0.png,football/usfl/athletes/902
2023,6,houston-gamblers,Houston Gamblers,22,93,manny-bunch,Manny Bunch,S,28,"6'1""",210,Tulsa,https://b.fssta.com/uploads/application/usfl/headshots/93.vresize.140.170.medium.1.png,football/usfl/athletes/93
2023,6,houston-gamblers,Houston Gamblers,40,470,isaiah-chambers,Isaiah Chambers,DE,28,"6'5""",251,McNeese State,https://b.fssta.com/uploads/application/usfl/headshots/470.vresize.140.170.medium.1.png,football/usfl/athletes/470
2023,6,houston-gamblers,Houston Gamblers,99,814,damion-daniels,Damion Daniels,DT,26,"6'3""",325,Nebraska,https://b.fssta.com/uploads/application/usfl/headshots/814.vresize.140.170.medium.1.png,football/usfl/athletes/814
2023,6,houston-gamblers,Houston Gamblers,-,714,justin-ford,Justin Ford,CB,-,"6'0""",201,Montana,https://b.fssta.com/uploads/application/fs-app/default-headshot.vresize.140.170.medium.0.png,football/usfl/athletes/714
2023,6,houston-gamblers,Houston Gamblers,80,879,chris-garrett,Chris Garrett,LB,28,"6'4""",245,Concordia-St. Paul,https://b.fssta.com/uploads/application/fs-app/default-headshot.vresize.140.170.medium.0.png,football/usfl/athletes/879
2023,6,houston-gamblers,Houston Gamblers,20,553,nick-grant,Nick Grant,CB,28,"6'3""",185,Virginia,https://b.fssta.com/uploads/application/usfl/headshots/553.vresize.140.170.medium.1.png,football/usfl/athletes/553
2023,6,houston-gamblers,Houston Gamblers,31,889,jalen-green,Jalen Green,S,-,"6'1""",200,Mississippi State,https://b.fssta.com/uploads/application/fs-app/default-headshot.vresize.140.170.medium.0.png,football/usfl/athletes/889
2023,6,houston-gamblers,Houston Gamblers,-,935,jake-hlava,Jake Hlava,DL,-,"6'2""",245,Grand Valley State,https://b.fssta.com/uploads/application/fs-app/default-headshot.vresize.140.170.medium.0.png,football/usfl/athletes/935
2023,6,houston-gamblers,Houston Gamblers,55,746,jeffrey-johnson,Jeffery Johnson,DT,26,"6'2""",312,Oklahoma,https://b.fssta.com/uploads/application/fs-app/default-headshot.vresize.140.170.medium.0.png,football/usfl/athletes/746
2023,6,houston-gamblers,Houston Gamblers,2,412,jeremiah-johnson,Jeremiah Johnson,S,32,"6'1""",185,Concord (WV),https://b.fssta.com/uploads/application/usfl/headshots/412.vresize.140.170.medium.1.png,football/usfl/athletes/412
2023,6,houston-gamblers,Houston Gamblers,33,838,elijah-jones,Elijah Jones,CB,28,"6'0""",188,Oregon State,https://b.fssta.com/uploads/application/fs-app/default-headshot.vresize.140.170.medium.0.png,football/usfl/athletes/838
2023,6,houston-gamblers,Houston Gamblers,5,450,bydarrius-knighten,Bydarrius Knighten,CB,28,"6'1""",201,Auburn,https://b.fssta.com/uploads/application/usfl/headshots/450.vresize.140.170.medium.1.png,football/usfl/athletes/450
2023,6,houston-gamblers,Houston Gamblers,25,610,dayan-lake,Dayan Lake,S,28,"5'11""",197,BYU,https://b.fssta.com/uploads/application/usfl/headshots/610.vresize.140.170.medium.1.png,football/usfl/athletes/610
2023,6,houston-gamblers,Houston Gamblers,93,644,chigozie-nnoruka,Chigozie Nnoruka,DT,28,"6'2""",301,Miami (FL),https://b.fssta.com/uploads/application/usfl/headshots/644.vresize.140.170.medium.1.png,football/usfl/athletes/644
2023,6,houston-gamblers,Houston Gamblers,-,903,jai-nunn-liddell,Jai Nunn-Liddell,CB,-,"6'2""",190,Kentucky State,https://b.fssta.com/uploads/application/fs-app/default-headshot.vresize.140.170.medium.0.png,football/usfl/athletes/903
2023,6,houston-gamblers,Houston Gamblers,93,78,chris-odom,Chris Odom,DE,31,"6'4""",260,Arkansas State,https://b.fssta.com/uploads/application/usfl/headshots/78.vresize.140.170.medium.1.png,football/usfl/athletes/78
2023,6,houston-gamblers,Houston Gamblers,30,704,isaiah-pryor,Isaiah Pryor,LB,28,"6'1""",220,Notre Dame,https://b.fssta.com/uploads/application/usfl/headshots/704.vresize.140.170.medium.1.png,football/usfl/athletes/704
2023,6,houston-gamblers,Houston Gamblers,-,949,colby-richardson,Colby Richardson,CB,-,"6'1""",190,Louisiana State,https://b.fssta.com/uploads/application/fs-app/default-headshot.vresize.140.170.medium.0.png,football/usfl/athletes/949
2023,6,houston-gamblers,Houston Gamblers,-,950,markel-roby,Markel Roby,S,-,"6'0""",191,Pittsburgh State,https://b.fssta.com/uploads/application/fs-app/default-headshot.vresize.140.170.medium.0.png,football/usfl/athletes/950
2023,6,houston-gamblers,Houston Gamblers,-,906,elijah-rodgers,Elijah Rodgers,CB,25,"5'11""",182,Clemson,https://b.fssta.com/uploads/application/fs-app/default-headshot.vresize.140.170.medium.0.png,football/usfl/athletes/906
2023,6,houston-gamblers,Houston Gamblers,38,646,donald-rutledge-jr,Donald Rutledge Jr.,DB,29,"6'1""",215,Georgia Southern,https://b.fssta.com/uploads/application/usfl/headshots/646.vresize.140.170.medium.1.png,football/usfl/athletes/646
2023,6,houston-gamblers,Houston Gamblers,27,817,marcel-spears-jr,Marcel Spears Jr.,LB,29,"5'11""",221,Iowa State,https://b.fssta.com/uploads/application/usfl/headshots/817.vresize.140.170.medium.1.png,football/usfl/athletes/817
2023,6,houston-gamblers,Houston Gamblers,50,865,guy-thomas,Guy Thomas,DE,26,"6'2""",230,Colorado,https://b.fssta.com/uploads/application/fs-app/default-headshot.vresize.140.170.medium.0.png,football/usfl/athletes/865
2023,6,houston-gamblers,Houston Gamblers,44,675,khalan-tolson,Khalan Tolson,LB,26,"6'0""",235,Illinois,https://b.fssta.com/uploads/application/usfl/headshots/675.vresize.140.170.medium.1.png,football/usfl/athletes/675
2023,6,houston-gamblers,Houston Gamblers,18,827,jt-tyler,J.T. Tyler,LB,28,"6'1""",225,Princeton,https://b.fssta.com/uploads/application/usfl/headshots/827.vresize.140.170.medium.1.png,football/usfl/athletes/827
2023,6,houston-gamblers,Houston Gamblers,59,524,reggie-walker,Reggie Walker,DE,30,"6'1""",249,Kansas State,https://b.fssta.com/uploads/application/usfl/headshots/524.vresize.140.170.medium.1.png,football/usfl/athletes/524
2023,6,houston-gamblers,Houston Gamblers,21,77,isaiah-zuber,Isaiah Zuber,CB,29,"6'0""",190,Kansas State,https://b.fssta.com/uploads/application/usfl/headshots/77.vresize.140.170.medium.1.png,football/usfl/athletes/77
2023,6,houston-gamblers,Houston Gamblers,-,890,gabe-brkic,Gabe Brkic,K,26,"6'3""",201,Oklahoma,https://b.fssta.com/uploads/application/fs-app/default-headshot.vresize.140.170.medium.0.png,football/usfl/athletes/890
2023,6,houston-gamblers,Houston Gamblers,-,891,logan-klusman,Logan Klusman,LS,-,"6'1""",235,Kansas,https://b.fssta.com/uploads/application/fs-app/default-headshot.vresize.140.170.medium.0.png,football/usfl/athletes/891
2023,6,houston-gamblers,Houston Gamblers,94,851,hunter-niswander,Hunter Niswander,P,31,"6'5""",240,Northwestern,https://b.fssta.com/uploads/application/fs-app/default-headshot.vresize.140.170.medium.0.png,football/usfl/athletes/851
2023,7,new-orleans-breakers,New Orleans Breakers,9,114,jonathan-adams,Jonathan Adams,WR,27,"6'3""",220,Arkansas State,https://b.fssta.com/uploads/application/usfl/headshots/114.vresize.140.170.medium.1.png,football/usfl/athletes/114
2023,7,new-orleans-breakers,New Orleans Breakers,77,110,paul-adams,Paul Adams,T,31,"6'5""",317,Missouri,https://b.fssta.com/uploads/application/usfl/headshots/110.vresize.140.170.medium.1.png,football/usfl/athletes/110
2023,7,new-orleans-breakers,New Orleans Breakers,80,484,dee-anderson,Dee Anderson,WR,28,"6'6""",225,Alabama A&M,https://b.fssta.com/uploads/application/usfl/headshots/484.vresize.140.170.medium.1.png,football/usfl/athletes/484
2023,7,new-orleans-breakers,New Orleans Breakers,50,868,russell-baker,Russell Baker,T,-,"6'4""",315,Texas State,https://b.fssta.com/uploads/application/fs-app/default-headshot.vresize.140.170.medium.0.png,football/usfl/athletes/868
2023,7,new-orleans-breakers,New Orleans Breakers,-,329,marcus-baugh,Marcus Baugh,TE,31,"6'4""",246,Ohio State,https://b.fssta.com/uploads/application/usfl/headshots/329.vresize.140.170.medium.1.png,football/usfl/athletes/329
2023,7,new-orleans-breakers,New Orleans Breakers,17,672,davis-cheek,Davis Cheek,QB,27,"6'3""",217,Elon,https://b.fssta.com/uploads/application/usfl/headshots/672.vresize.140.170.medium.1.png,football/usfl/athletes/672
2023,7,new-orleans-breakers,New Orleans Breakers,-,929,sean-coyne,Sean Coyne,WR,-,"6'0""",190,New Hampshire,https://b.fssta.com/uploads/application/fs-app/default-headshot.vresize.140.170.medium.0.png,football/usfl/athletes/929
2023,7,new-orleans-breakers,New Orleans Breakers,16,860,jovon-durante,Jovon Durante,WR,30,"5'11""",169,Florida Atlantic,https://b.fssta.com/uploads/application/fs-app/default-headshot.vresize.140.170.medium.0.png,football/usfl/athletes/860
2023,7,new-orleans-breakers,New Orleans Breakers,18,383,cameron-echols-luper,Cam Echols-Luper,WR,31,"6'0""",195,Western Kentucky,https://b.fssta.com/uploads/application/usfl/headshots/383.vresize.140.170.medium.1.png,football/usfl/athletes/383
2023,7,new-orleans-breakers,New Orleans Breakers,10,627,aqeel-glass,Aqeel Glass,QB,27,"6'5""",215,Alabama A&M,https://b.fssta.com/uploads/application/usfl/headshots/627.vresize.140.170.medium.1.png,football/usfl/athletes/627
2023,7,new-orleans-breakers,New Orleans Breakers,15,852,cyrus-habibi-likio,Cyrus Habibi-Likio,RB,27,"6'1""",210,Boise State,https://b.fssta.com/uploads/application/fs-app/default-headshot.vresize.140.170.medium.0.png,football/usfl/athletes/852
2023,7,new-orleans-breakers,New Orleans Breakers,31,706,wes-hills,Wes Hills,RB,31,"6'2""",218,Slippery Rock,https://b.fssta.com/uploads/application/usfl/headshots/706.vresize.140.170.medium.1.png,football/usfl/athletes/706
2023,7,new-orleans-breakers,New Orleans Breakers,79,792,kirk-kelley,Kirk Kelley,G,28,"6'4""",320,Troy,https://b.fssta.com/uploads/application/usfl/headshots/792.vresize.140.170.medium.1.png,football/usfl/athletes/792
2023,7,new-orleans-breakers,New Orleans Breakers,65,404,jack-kramer,Jack Kramer,G,29,"6'3""",301,Bowling Green,https://b.fssta.com/uploads/application/usfl/headshots/404.vresize.140.170.medium.1.png,football/usfl/athletes/404
2023,7,new-orleans-breakers,New Orleans Breakers,5,398,lee-morris,Lee Morris,WR,29,"6'2""",205,Oklahoma,https://b.fssta.com/uploads/application/usfl/headshots/398.vresize.140.170.medium.1.png,football/usfl/athletes/398
2023,7,new-orleans-breakers,New Orleans Breakers,-,275,vinny-papale,Vinny Papale,WR,29,"6'1""",205,Delaware,https://b.fssta.com/uploads/application/usfl/headshots/275.vresize.140.170.medium.1.png,football/usfl/athletes/275
2023,7,new-orleans-breakers,New Orleans Breakers,-,918,jimmie-robinson,Jimmie Robinson,WR,-,"5'8""",175,Bethune-Cookman,https://b.fssta.com/uploads/application/fs-app/default-headshot.vresize.140.170.medium.0.png,football/usfl/athletes/918
2023,7,new-orleans-breakers,New Orleans Breakers,88,833,jared-scott,Jared Scott,TE,27,"6'5""",243,Idaho State,https://b.fssta.com/uploads/application/fs-app/default-headshot.vresize.140.170.medium.0.png,football/usfl/athletes/833
2023,7,new-orleans-breakers,New Orleans Breakers,12,586,eli-stove,Elijah Stove,WR,28,"6'0""",191,Auburn,https://b.fssta.com/uploads/application/usfl/headshots/586.vresize.140.170.medium.1.png,football/usfl/athletes/586
2023,7,new-orleans-breakers,New Orleans Breakers,13,285,sage-surratt,Sage Surratt,TE,28,"6'3""",234,Wake Forest,https://b.fssta.com/uploads/application/usfl/headshots/285.vresize.140.170.medium.1.png,football/usfl/athletes/285
2023,7,new-orleans-breakers,New Orleans Breakers,63,707,marcus-tatum,Marcus Tatum,T,28,"6'6""",300,UCF,https://b.fssta.com/uploads/application/usfl/headshots/707.vresize.140.170.medium.1.png,football/usfl/athletes/707
2023,7,new-orleans-breakers,New Orleans Breakers,62,690,salesi-uhatafe,Salesi Uhatafe,T,31,"6'4""",320,Utah,https://b.fssta.com/uploads/application/usfl/headshots/690.vresize.140.170.medium.1.png,football/usfl/athletes/690
2023,7,new-orleans-breakers,New Orleans Breakers,-,894,sidney-wells,Sidney Wells,T,-,"6'4""",323,UAB,https://b.fssta.com/uploads/application/fs-app/default-headshot.vresize.140.170.medium.0.png,football/usfl/athletes/894
2023,7,new-orleans-breakers,New Orleans Breakers,59,853,richard-west,Richard West,T,27,"6'5""",300,Texas State,https://b.fssta.com/uploads/application/fs-app/default-headshot.vresize.140.170.medium.0.png,football/usfl/athletes/853
2023,7,new-orleans-breakers,New Orleans Breakers,3,120,adonis-alexander,Adonis Alexander,CB,29,"6'3""",190,Virginia Tech,https://b.fssta.com/uploads/application/usfl/headshots/120.vresize.140.170.medium.1.png,football/usfl/athletes/120
2023,7,new-orleans-breakers,New Orleans Breakers,-,786,tyler-baker-williams,Tyler Baker-Williams,CB,26,"6'0""",205,North Carolina State,https://b.fssta.com/uploads/application/fs-app/default-headshot.vresize.140.170.medium.0.png,football/usfl/athletes/786
2023,7,new-orleans-breakers,New Orleans Breakers,95,683,jordan-brailford,Jordan Brailford,LB,30,"6'3""",252,Oklahoma State,https://b.fssta.com/uploads/application/usfl/headshots/683.vresize.140.170.medium.1.png,football/usfl/athletes/683
2023,7,new-orleans-breakers,New Orleans Breakers,35,453,djimon-brooks,Djimon Brooks,DT,28,"6'1""",286,Georgia Tech,https://b.fssta.com/uploads/application/usfl/headshots/453.vresize.140.170.medium.1.png,football/usfl/athletes/453
2023,7,new-orleans-breakers,New Orleans Breakers,45,534,justin-cates,Justin Cates,DE,28,"6'2""",257,North Carolina A&T,https://b.fssta.com/uploads/application/fs-app/default-headshot.vresize.140.170.medium.0.png,football/usfl/athletes/534
2023,7,new-orleans-breakers,New Orleans Breakers,8,131,nigel-chavis,Nigel Chavis,LB,29,"6'1""",230,Norfolk State,https://b.fssta.com/uploads/application/usfl/headshots/131.vresize.140.170.medium.1.png,football/usfl/athletes/131
2023,7,new-orleans-breakers,New Orleans Breakers,98,128,christian-christian,Connor Christian,DT,29,"6'3""",270,Jacksonville State,https://b.fssta.com/uploads/application/usfl/headshots/128.vresize.140.170.medium.1.png,football/usfl/athletes/128
2023,7,new-orleans-breakers,New Orleans Breakers,20,113,vontae-diggs,Vontae Diggs,LB,30,"6'2""",229,Connecticut,https://b.fssta.com/uploads/application/usfl/headshots/113.vresize.140.170.medium.1.png,football/usfl/athletes/113
2023,7,new-orleans-breakers,New Orleans Breakers,23,324,jarey-elder,Jarey Elder,S,29,"5'11""",195,West Chester,https://b.fssta.com/uploads/application/usfl/headshots/324.vresize.140.170.medium.1.png,football/usfl/athletes/324
2023,7,new-orleans-breakers,New Orleans Breakers,4,115,jerod-fernandez,Jerod Fernandez,LB,32,"6'0""",227,North Carolina State,https://b.fssta.com/uploads/application/usfl/headshots/115.vresize.140.170.medium.1.png,football/usfl/athletes/115
2023,7,new-orleans-breakers,New Orleans Breakers,29,694,saquan-hampton,Saquan Hampton,S,30,"6'1""",206,Rutgers,https://b.fssta.com/uploads/application/usfl/headshots/694.vresize.140.170.medium.1.png,football/usfl/athletes/694
2023,7,new-orleans-breakers,New Orleans Breakers,55,274,reggie-howard,Reggie Howard Jr.,DT,30,"6'3""",290,Toledo,https://b.fssta.com/uploads/application/usfl/headshots/274.vresize.140.170.medium.1.png,football/usfl/athletes/274
2023,7,new-orleans-breakers,New Orleans Breakers,44,883,jacorey-johns,JaCorey Johns,DE,-,"6'4""",256,Wake Forest,https://b.fssta.com/uploads/application/fs-app/default-headshot.vresize.140.170.medium.0.png,football/usfl/athletes/883
2023,7,new-orleans-breakers,New Orleans Breakers,11,661,zakoby-mcclain,Zakoby McClain,LB,26,"6'0""",219,Auburn,https://b.fssta.com/uploads/application/usfl/headshots/661.vresize.140.170.medium.1.png,football/usfl/athletes/661
2023,7,new-orleans-breakers,New Orleans Breakers,22,824,sidney-mccloud,Sidney McCloud,S,27,"6'0""",185,Ferris State,https://b.fssta.com/uploads/application/usfl/headshots/824.vresize.140.170.medium.1.png,football/usfl/athletes/824
2023,7,new-orleans-breakers,New Orleans Breakers,30,679,derrion-rakestraw,Derrion Rakestraw,S,28,"6'2""",200,Colorado,https://b.fssta.com/uploads/application/usfl/headshots/679.vresize.140.170.medium.1.png,football/usfl/athletes/679
2023,7,new-orleans-breakers,New Orleans Breakers,97,645,justus-reed,Justus Reed,DE,30,"6'3""",235,Virginia Tech,https://b.fssta.com/uploads/application/usfl/headshots/645.vresize.140.170.medium.1.png,football/usfl/athletes/645
2023,7,new-orleans-breakers,New Orleans Breakers,94,139,anree-saint-amour,Anree Saint-Amour,DE,29,"6'3""",260,Georgia Tech,https://b.fssta.com/uploads/application/usfl/headshots/139.vresize.140.170.medium.1.png,football/usfl/athletes/139
2023,7,new-orleans-breakers,New Orleans Breakers,56,693,shaheed-salmon,Shaheed Salmon,LB,30,"6'1""",232,Samford,https://b.fssta.com/uploads/application/usfl/headshots/693.vresize.140.170.medium.1.png,football/usfl/athletes/693
2023,7,new-orleans-breakers,New Orleans Breakers,90,818,keonte-schad,Keonte Schad,DT,27,"6'2""",284,Oregon State,https://b.fssta.com/uploads/application/usfl/headshots/818.vresize.140.170.medium.1.png,football/usfl/athletes/818
2023,7,new-orleans-breakers,New Orleans Breakers,7,379,mike-stevens,Michael Stevens,CB,30,"5'11""",190,North Carolina State,https://b.fssta.com/uploads/application/usfl/headshots/379.vresize.140.170.medium.1.png,football/usfl/athletes/379
2023,7,new-orleans-breakers,New Orleans Breakers,38,796,alex-thomas,Alex Thomas,CB,29,"6'1""",195,Ferris State,https://b.fssta.com/uploads/application/usfl/headshots/796.vresize.140.170.medium.1.png,football/usfl/athletes/796
2023,7,new-orleans-breakers,New Orleans Breakers,21,873,james-wiggins,James Wiggins,S,29,"5'11""",209,Cincinnati,https://b.fssta.com/uploads/application/fs-app/default-headshot.vresize.140.170.medium.0.png,football/usfl/athletes/873
2023,7,new-orleans-breakers,New Orleans Breakers,60,314,turner-bernard,Turner Bernard,LS,27,"6'1""",239,San Diego State,https://b.fssta.com/uploads/application/usfl/headshots/314.vresize.140.170.medium.1.png,football/usfl/athletes/314
2023,7,new-orleans-breakers,New Orleans Breakers,49,798,matt-coghlin,Matt Coghlin,K,28,"5'9""",190,Michigan State,https://b.fssta.com/uploads/application/usfl/headshots/798.vresize.140.170.medium.1.png,football/usfl/athletes/798
2023,7,new-orleans-breakers,New Orleans Breakers,19,312,matt-white,Matthew White,P,30,"6'1""",190,Monmouth,https://b.fssta.com/uploads/application/usfl/headshots/312.vresize.140.170.medium.1.png,football/usfl/athletes/312
2023,11,michigan-panthers,Michigan Panthers,56,874,eric-abojei,Eric Abojei,T,-,"6'4""",338,Wyoming,https://b.fssta.com/uploads/application/fs-app/default-headshot.vresize.140.170.medium.0.png,football/usfl/athletes/874
2023,11,michigan-panthers,Michigan Panthers,82,832,josh-babicz,Josh Babicz,TE,27,"6'6""",255,North Dakota State,https://b.fssta.com/uploads/application/fs-app/default-headshot.vresize.140.170.medium.0.png,football/usfl/athletes/832
2023,11,michigan-panthers,Michigan Panthers,3,151,reggie-corbin,Reggie Corbin,RB,30,"5'9""",208,Illinois,https://b.fssta.com/uploads/application/usfl/headshots/151.vresize.140.170.medium.1.png,football/usfl/athletes/151
2023,11,michigan-panthers,Michigan Panthers,64,157,josh-dunlop,Joshua Dunlop,T,29,"6'7""",315,UTSA,https://b.fssta.com/uploads/application/usfl/headshots/157.vresize.140.170.medium.1.png,football/usfl/athletes/157
2023,11,michigan-panthers,Michigan Panthers,-,945,danny-etling,Danny Etling,QB,-,"6'3""",215,Louisiana State,https://b.fssta.com/uploads/application/fs-app/default-headshot.vresize.140.170.medium.0.png,football/usfl/athletes/945
2023,11,michigan-panthers,Michigan Panthers,-,938,kyle-fuller,Kyle Fuller,G,32,"6'3""",315,Baylor,https://b.fssta.com/uploads/application/fs-app/default-headshot.vresize.140.170.medium.0.png,football/usfl/athletes/938
2023,11,michigan-panthers,Michigan Panthers,80,569,cole-hikutini,Cole Hikutini,TE,32,"6'4""",240,Louisville,https://b.fssta.com/uploads/application/usfl/headshots/569.vresize.140.170.medium.1.png,football/usfl/athletes/569
2023,11,michigan-panthers,Michigan Panthers,-,712,jarrett-horst,Jarrett Horst,T,26,"6'6""",304,Michigan State,https://b.fssta.com/uploads/application/fs-app/default-headshot.vresize.140.170.medium.0.png,football/usfl/athletes/712
2023,11,michigan-panthers,Michigan Panthers,61,555,noah-johnson,Noah Johnson,C,28,"6'1""",293,Kansas State,https://b.fssta.com/uploads/application/usfl/headshots/555.vresize.140.170.medium.1.png,football/usfl/athletes/555
2023,11,michigan-panthers,Michigan Panthers,19,861,brian-lewerke,Brian Lewerke,QB,29,"6'3""",212,Michigan State,https://b.fssta.com/uploads/application/fs-app/default-headshot.vresize.140.170.medium.0.png,football/usfl/athletes/861
2023,11,michigan-panthers,Michigan Panthers,-,919,garett-maag,Garett Maag,WR,26,"6'4""",208,North Dakota,https://b.fssta.com/uploads/application/fs-app/default-headshot.vresize.140.170.medium.0.png,football/usfl/athletes/919
2023,11,michigan-panthers,Michigan Panthers,-,934,nate-mccrary,Nate McCrary,RB,27,"6'0""",213,Saginaw Valley State,https://b.fssta.com/uploads/application/fs-app/default-headshot.vresize.140.170.medium.0.png,football/usfl/athletes/934
2023,11,michigan-panthers,Michigan Panthers,-,602,samson-nacua,Samson Nacua,WR,28,"6'4""",195,BYU,https://b.fssta.com/uploads/application/usfl/headshots/602.vresize.140.170.medium.1.png,football/usfl/athletes/602
2023,11,michigan-panthers,Michigan Panthers,75,628,ryan-nelson,Ryan Nelson,T,26,"6'6""",331,Virginia,https://b.fssta.com/uploads/application/usfl/headshots/628.vresize.140.170.medium.1.png,football/usfl/athletes/628
2023,11,michigan-panthers,Michigan Panthers,-,760,gunnar-oakes,Gunnar Oakes,TE,-,"6'4""",256,Eastern Michigan,https://b.fssta.com/uploads/application/fs-app/default-headshot.vresize.140.170.medium.0.png,football/usfl/athletes/760
